PurchaseOrderID,OrderDate,RequestedDeliveryDate,ActualDeliveryDate,SupplierID,ProductID,WarehouseID,OrderQty,UnitPriceEUR,POValueEUR,Status,DelayDays,Confirmed
PO4500001289,2026-06-04,2026-06-11,2026-06-11,SUP009,MAT100042,WH02,82,508.22,41674.04,Delivered,0,Yes
PO4500001290,2026-02-05,2026-02-16,2026-02-16,SUP014,MAT100007,WH02,428,238.33,102005.24,Delivered,0,Yes
PO4500001291,2025-12-14,2025-12-29,2025-12-26,SUP008,MAT100029,WH03,335,405.63,135886.05,Delivered,0,Yes
PO4500001292,2025-07-31,2025-08-06,2025-08-03,SUP018,MAT100070,WH01,357,120.65,43072.05,Delivered,0,Yes
PO4500001293,2026-01-24,2026-02-26,2026-02-25,SUP001,MAT100071,WH01,381,691.32,263392.92,Delivered,0,Yes
PO4500001294,2025-08-04,2025-08-13,2025-08-11,SUP017,MAT100051,WH03,180,755.14,135925.2,Delivered,0,Yes
PO4500001295,2026-01-18,2026-01-31,2026-01-29,SUP006,MAT100002,WH01,586,661.33,387539.38,Delivered,0,Yes
PO4500001296,2025-04-15,2025-04-24,2025-04-24,SUP017,MAT100039,WH01,63,145.47,9164.61,Delivered,0,Yes
PO4500001297,2025-09-11,2025-10-13,2025-10-10,SUP023,MAT100017,WH03,406,591.47,240136.82,Delivered,0,Yes
PO4500001298,2025-03-20,2025-04-01,2025-04-01,SUP003,MAT100107,WH03,40,18.19,727.6,Delivered,0,Yes
PO4500001299,2025-04-08,2025-05-10,2025-05-10,SUP005,MAT100110,WH02,218,749.17,163319.06,Delivered,0,Yes
PO4500001300,2026-06-09,2026-06-20,2026-06-19,SUP014,MAT100013,WH02,300,415.72,124716.0,Delivered,0,Yes
PO4500001301,2026-04-28,2026-06-04,2026-06-04,SUP019,MAT100053,WH03,115,203.92,23450.8,Delivered,0,Yes
PO4500001302,2026-06-03,2026-06-16,2026-06-13,SUP010,MAT100048,WH03,528,656.16,346452.48,Delivered,0,Yes
PO4500001303,2025-08-18,2025-09-05,2025-09-02,SUP015,MAT100058,WH02,426,695.23,296167.98,Delivered,0,Yes
PO4500001304,2025-11-15,2025-11-26,2025-11-23,SUP004,MAT100027,WH02,117,506.99,59317.83,Delivered,0,Yes
PO4500001305,2025-05-25,2025-06-06,2025-06-06,SUP003,MAT100073,WH01,555,652.11,361921.05,Delivered,0,No
PO4500001306,2025-09-16,2025-09-26,2025-09-25,SUP016,MAT100089,WH03,174,37.68,6556.32,Delivered,0,Yes
PO4500001307,2025-10-02,2025-11-04,2025-11-05,SUP001,MAT100041,WH03,520,493.3,256516.0,Delivered,1,Yes
PO4500001308,2026-05-10,2026-05-28,2026-05-25,SUP015,MAT100010,WH02,127,386.0,49022.0,Delivered,0,Yes
PO4500001309,2025-06-15,2025-07-18,2025-07-15,SUP001,MAT100112,WH01,190,181.64,34511.6,Delivered,0,No
PO4500001310,2026-05-23,2026-06-03,2026-06-04,SUP014,MAT100112,WH03,518,130.18,67433.24,Delivered,1,Yes
PO4500001311,2025-10-31,2025-12-03,2025-12-02,SUP001,MAT100079,WH02,297,472.62,140368.14,Delivered,0,Yes
PO4500001312,2025-05-25,2025-06-07,2025-06-05,SUP006,MAT100033,WH02,400,469.84,187936.0,Delivered,0,Yes
PO4500001313,2025-05-19,2025-06-18,2025-06-18,SUP011,MAT100023,WH01,30,289.33,8679.9,Delivered,0,Yes
PO4500001314,2025-11-16,2025-12-19,2025-12-17,SUP001,MAT100043,WH01,116,486.27,56407.32,Delivered,0,Yes
PO4500001315,2025-06-10,2025-06-28,2025-06-29,SUP015,MAT100002,WH01,251,313.74,78748.74,Delivered,1,Yes
PO4500001316,2025-11-10,2025-11-21,2025-11-21,SUP014,MAT100083,WH03,280,507.2,142016.0,Delivered,0,Yes
PO4500001317,2025-06-06,2025-07-13,2025-07-11,SUP019,MAT100073,WH01,306,164.6,50367.6,Delivered,0,Yes
PO4500001318,2026-01-28,2026-02-06,2026-02-07,SUP017,MAT100095,WH03,303,870.16,263658.48,Delivered,1,Yes
PO4500001319,2025-08-03,2025-08-13,2025-08-11,SUP016,MAT100103,WH03,241,86.75,20906.75,Delivered,0,Yes
PO4500001320,2026-05-02,2026-05-15,2026-05-26,SUP006,MAT100007,WH01,99,806.88,79881.12,Late,11,Yes
PO4500001321,2026-03-12,2026-03-30,2026-03-29,SUP015,MAT100016,WH01,329,452.84,148984.36,Delivered,0,Yes
PO4500001322,2026-01-30,2026-02-17,2026-02-16,SUP013,MAT100041,WH03,339,755.59,256145.01,Delivered,0,Yes
PO4500001323,2025-08-08,2025-09-11,2025-09-20,SUP020,MAT100072,WH02,166,756.69,125610.54,Late,9,Yes
PO4500001324,2025-05-04,2025-05-11,2025-05-11,SUP009,MAT100111,WH02,376,164.32,61784.32,Delivered,0,Yes
PO4500001325,2025-12-21,2026-01-23,2026-01-21,SUP022,MAT100118,WH01,593,789.28,468043.04,Delivered,0,Yes
PO4500001326,2025-01-11,2025-01-24,2025-01-23,SUP006,MAT100076,WH02,558,179.43,100121.94,Delivered,0,Yes
PO4500001327,2025-09-17,2025-09-26,2025-09-23,SUP012,MAT100036,WH03,299,35.01,10467.99,Delivered,0,Yes
PO4500001328,2025-09-17,2025-10-01,2025-09-28,SUP002,MAT100119,WH02,51,777.55,39655.05,Delivered,0,Yes
PO4500001329,2026-04-11,2026-05-14,2026-05-14,SUP021,MAT100005,WH02,578,727.65,420581.7,Delivered,0,No
PO4500001330,2025-06-06,2025-07-08,2025-07-06,SUP023,MAT100107,WH01,154,79.13,12186.02,Delivered,0,No
PO4500001331,2025-03-05,2025-04-07,2025-04-08,SUP021,MAT100025,WH03,304,885.15,269085.6,Delivered,1,Yes
PO4500001332,2025-12-07,2026-01-09,2026-01-08,SUP001,MAT100076,WH03,193,815.62,157414.66,Delivered,0,Yes
PO4500001333,2025-01-15,2025-01-24,2025-02-06,SUP017,MAT100086,WH01,446,754.76,336622.96,Late,13,Yes
PO4500001334,2025-06-01,2025-06-10,2025-06-07,SUP017,MAT100036,WH03,196,401.84,78760.64,Delivered,0,Yes
PO4500001335,2026-02-24,2026-03-05,2026-03-02,SUP017,MAT100045,WH01,338,250.02,84506.76,Delivered,0,Yes
PO4500001336,2025-03-30,2025-05-06,2025-05-06,SUP019,MAT100012,WH01,110,109.05,11995.5,Delivered,0,Yes
PO4500001337,2025-11-22,2025-12-05,2025-12-02,SUP006,MAT100028,WH03,193,710.92,137207.56,Delivered,0,Yes
PO4500001338,2025-09-10,2025-09-22,2025-09-20,SUP003,MAT100049,WH03,155,282.89,43847.95,Delivered,0,Yes
PO4500001339,2025-05-24,2025-05-31,2025-05-31,SUP009,MAT100035,WH01,251,752.57,188895.07,Delivered,0,Yes
PO4500001340,2025-09-23,2025-10-06,2025-10-05,SUP010,MAT100075,WH02,114,443.45,50553.3,Delivered,0,Yes
PO4500001341,2026-04-06,2026-05-09,2026-05-07,SUP021,MAT100075,WH02,57,854.95,48732.15,Delivered,0,Yes
PO4500001342,2025-08-04,2025-09-10,2025-09-24,SUP019,MAT100088,WH02,375,583.18,218692.5,Late,14,Yes
PO4500001343,2026-05-31,2026-07-02,2026-07-01,SUP023,MAT100027,WH02,112,464.38,52010.56,Open,0,Yes
PO4500001344,2025-02-02,2025-02-09,2025-02-26,SUP009,MAT100060,WH03,210,430.31,90365.1,Late,17,Yes
PO4500001345,2026-01-22,2026-02-28,2026-02-25,SUP019,MAT100081,WH02,350,632.65,221427.5,Delivered,0,Yes
PO4500001346,2025-06-12,2025-07-15,2025-07-14,SUP001,MAT100013,WH01,364,584.85,212885.4,Delivered,0,Yes
PO4500001347,2025-06-16,2025-06-29,2025-06-27,SUP010,MAT100079,WH02,42,397.91,16712.22,Delivered,0,Yes
PO4500001348,2026-03-22,2026-04-23,2026-04-23,SUP023,MAT100048,WH03,269,231.05,62152.45,Delivered,0,Yes
PO4500001349,2026-02-15,2026-03-20,2026-03-18,SUP022,MAT100055,WH02,539,101.53,54724.67,Delivered,0,Yes
PO4500001350,2025-01-30,2025-02-17,2025-02-15,SUP013,MAT100090,WH03,327,798.5,261109.5,Delivered,0,Yes
PO4500001351,2025-05-23,2025-06-29,2025-06-28,SUP019,MAT100040,WH01,75,873.44,65508.0,Delivered,0,Yes
PO4500001352,2026-02-10,2026-02-28,2026-02-25,SUP015,MAT100023,WH02,171,184.36,31525.56,Delivered,0,Yes
PO4500001353,2025-08-30,2025-09-12,2025-09-26,SUP006,MAT100020,WH03,112,653.1,73147.2,Late,14,Yes
PO4500001354,2025-01-06,2025-01-15,2025-01-14,SUP012,MAT100088,WH02,122,426.37,52017.14,Delivered,0,Yes
PO4500001355,2026-01-21,2026-01-31,2026-02-08,SUP016,MAT100041,WH01,118,351.88,41521.84,Late,8,Yes
PO4500001356,2025-10-17,2025-11-16,2025-11-16,SUP011,MAT100045,WH02,423,483.03,204321.69,Delivered,0,Yes
PO4500001357,2025-01-28,2025-03-06,2025-03-07,SUP019,MAT100048,WH02,202,692.22,139828.44,Delivered,1,Yes
PO4500001358,2026-02-12,2026-03-17,2026-03-15,SUP001,MAT100006,WH01,161,452.45,72844.45,Delivered,0,Yes
PO4500001359,2025-12-14,2025-12-26,2025-12-24,SUP003,MAT100040,WH02,455,139.92,63663.6,Delivered,0,Yes
PO4500001360,2025-02-05,2025-02-15,2025-02-15,SUP016,MAT100088,WH03,203,151.37,30728.11,Delivered,0,Yes
PO4500001361,2025-03-26,2025-04-13,2025-04-10,SUP015,MAT100002,WH01,434,724.18,314294.12,Delivered,0,Yes
PO4500001362,2026-06-04,2026-07-11,2026-07-11,SUP019,MAT100086,WH02,31,440.09,13642.79,Open,0,Yes
PO4500001363,2025-11-07,2025-11-21,2025-11-18,SUP002,MAT100100,WH02,481,454.35,218542.35,Delivered,0,Yes
PO4500001364,2026-01-09,2026-01-15,2026-01-13,SUP018,MAT100050,WH03,454,480.88,218319.52,Delivered,0,Yes
PO4500001365,2025-12-12,2026-01-14,2026-01-23,SUP001,MAT100079,WH03,222,465.83,103414.26,Late,9,Yes
PO4500001366,2025-02-19,2025-03-02,2025-02-27,SUP014,MAT100059,WH02,144,781.77,112574.88,Delivered,0,No
PO4500001367,2026-01-14,2026-02-17,2026-02-16,SUP020,MAT100004,WH03,323,691.32,223296.36,Delivered,0,Yes
PO4500001368,2026-01-01,2026-01-14,2026-01-14,SUP010,MAT100005,WH03,352,271.43,95543.36,Delivered,0,Yes
PO4500001369,2025-02-07,2025-02-10,2025-02-10,SUP024,MAT100069,WH01,274,161.83,44341.42,Delivered,0,Yes
PO4500001370,2026-05-21,2026-06-22,2026-06-21,SUP005,MAT100089,WH03,373,874.81,326304.13,Delivered,0,Yes
PO4500001371,2026-04-15,2026-04-18,2026-04-17,SUP024,MAT100078,WH03,401,39.27,15747.27,Delivered,0,Yes
PO4500001372,2026-01-27,2026-02-07,2026-02-04,SUP004,MAT100096,WH02,365,835.06,304796.9,Delivered,0,Yes
PO4500001373,2025-07-08,2025-08-10,2025-08-19,SUP001,MAT100056,WH01,101,753.98,76151.98,Late,9,Yes
PO4500001374,2025-09-25,2025-11-01,2025-11-18,SUP019,MAT100032,WH03,572,769.55,440182.6,Late,17,Yes
PO4500001375,2026-04-30,2026-05-09,2026-05-09,SUP012,MAT100100,WH01,301,673.45,202708.45,Delivered,0,Yes
PO4500001376,2025-02-16,2025-03-21,2025-03-19,SUP022,MAT100053,WH01,311,249.05,77454.55,Delivered,0,No
PO4500001377,2025-05-13,2025-05-24,2025-05-24,SUP014,MAT100029,WH01,345,91.95,31722.75,Delivered,0,Yes
PO4500001378,2025-03-07,2025-03-22,2025-03-23,SUP008,MAT100082,WH03,491,531.18,260809.38,Delivered,1,Yes
PO4500001379,2026-05-03,2026-05-21,2026-05-18,SUP013,MAT100045,WH02,371,309.83,114946.93,Delivered,0,Yes
PO4500001380,2026-05-26,2026-05-29,2026-05-27,SUP024,MAT100005,WH03,419,233.84,97978.96,Delivered,0,Yes
PO4500001381,2026-05-14,2026-05-26,2026-05-25,SUP003,MAT100068,WH02,105,190.76,20029.8,Delivered,0,Yes
PO4500001382,2026-04-08,2026-05-08,2026-05-05,SUP011,MAT100022,WH03,179,564.25,101000.75,Delivered,0,Yes
PO4500001383,2026-03-02,2026-03-13,2026-03-14,SUP014,MAT100063,WH01,310,503.01,155933.1,Late,1,Yes
PO4500001384,2025-05-15,2025-05-21,2025-05-18,SUP018,MAT100028,WH01,119,359.2,42744.8,Delivered,0,Yes
PO4500001385,2025-06-12,2025-06-25,2025-06-25,SUP006,MAT100097,WH01,583,370.62,216071.46,Delivered,0,Yes
PO4500001386,2025-10-13,2025-11-16,2025-11-15,SUP020,MAT100088,WH03,128,599.49,76734.72,Delivered,0,Yes
PO4500001387,2026-05-30,2026-06-29,2026-06-29,SUP011,MAT100064,WH02,250,773.86,193465.0,Delivered,0,Yes
PO4500001388,2025-06-10,2025-06-28,2025-07-04,SUP015,MAT100069,WH02,429,263.12,112878.48,Late,6,Yes
PO4500001389,2025-06-26,2025-07-29,2025-07-26,SUP021,MAT100054,WH02,412,524.24,215986.88,Delivered,0,Yes
PO4500001390,2025-01-30,2025-03-04,2025-03-02,SUP021,MAT100077,WH03,535,899.02,480975.7,Delivered,0,Yes
PO4500001391,2025-11-29,2026-01-01,2025-12-30,SUP001,MAT100048,WH01,503,617.5,310602.5,Delivered,0,Yes
PO4500001392,2026-02-03,2026-03-08,2026-03-06,SUP021,MAT100093,WH01,185,414.7,76719.5,Delivered,0,Yes
PO4500001393,2025-07-24,2025-08-25,2025-08-24,SUP023,MAT100027,WH03,86,805.53,69275.58,Delivered,0,Yes
PO4500001394,2026-03-31,2026-04-15,2026-04-21,SUP008,MAT100015,WH03,492,452.69,222723.48,Late,6,Yes
PO4500001395,2025-09-08,2025-09-21,2025-09-18,SUP006,MAT100088,WH03,27,675.0,18225.0,Delivered,0,Yes
PO4500001396,2026-04-27,2026-05-06,2026-05-09,SUP017,MAT100114,WH03,447,862.03,385327.41,Late,3,Yes
PO4500001397,2025-01-25,2025-02-26,2025-02-23,SUP023,MAT100107,WH03,319,731.44,233329.36,Delivered,0,Yes
PO4500001398,2026-02-14,2026-02-23,2026-02-24,SUP012,MAT100016,WH01,470,388.59,182637.3,Delivered,1,Yes
PO4500001399,2025-04-25,2025-05-02,2025-05-01,SUP009,MAT100019,WH01,442,592.6,261929.2,Delivered,0,Yes
PO4500001400,2025-09-28,2025-10-17,2025-10-14,SUP007,MAT100063,WH01,489,809.78,395982.42,Delivered,0,Yes
PO4500001401,2025-10-30,2025-11-29,2025-11-28,SUP011,MAT100073,WH02,481,631.11,303563.91,Delivered,0,Yes
PO4500001402,2025-06-01,2025-07-03,2025-06-30,SUP005,MAT100073,WH02,246,792.75,195016.5,Delivered,0,Yes
PO4500001403,2025-06-12,2025-06-25,2025-06-24,SUP010,MAT100087,WH02,506,643.21,325464.26,Delivered,0,Yes
PO4500001404,2025-05-12,2025-06-13,2025-06-12,SUP023,MAT100030,WH01,413,235.29,97174.77,Delivered,0,Yes
PO4500001405,2025-11-07,2025-12-14,2025-12-11,SUP019,MAT100066,WH03,285,330.92,94312.2,Delivered,0,Yes
PO4500001406,2026-02-20,2026-03-01,2026-02-27,SUP017,MAT100076,WH03,372,581.25,216225.0,Delivered,0,Yes
PO4500001407,2026-01-23,2026-02-01,2026-02-17,SUP012,MAT100062,WH01,193,784.35,151379.55,Late,16,Yes
PO4500001408,2025-01-15,2025-02-02,2025-01-30,SUP013,MAT100027,WH01,370,206.22,76301.4,Delivered,0,Yes
PO4500001409,2025-05-03,2025-06-06,2025-06-05,SUP020,MAT100117,WH03,530,416.09,220527.7,Delivered,0,Yes
PO4500001410,2025-08-22,2025-08-25,2025-08-24,SUP024,MAT100013,WH02,53,361.65,19167.45,Delivered,0,Yes
PO4500001411,2025-03-23,2025-03-30,2025-04-01,SUP009,MAT100032,WH01,477,512.2,244319.4,Late,2,Yes
PO4500001412,2025-07-07,2025-07-10,2025-07-08,SUP024,MAT100059,WH01,253,622.23,157424.19,Delivered,0,No
PO4500001413,2025-09-30,2025-11-03,2025-10-31,SUP020,MAT100118,WH01,214,661.34,141526.76,Delivered,0,Yes
PO4500001414,2025-11-07,2025-12-09,2025-12-07,SUP005,MAT100075,WH02,269,529.18,142349.42,Delivered,0,Yes
PO4500001415,2025-02-22,2025-02-28,2025-02-25,SUP018,MAT100057,WH01,221,433.08,95710.68,Delivered,0,Yes
PO4500001416,2025-08-09,2025-08-20,2025-08-19,SUP004,MAT100111,WH01,29,525.63,15243.27,Delivered,0,Yes
PO4500001417,2025-07-19,2025-08-06,2025-08-07,SUP015,MAT100033,WH02,487,893.05,434915.35,Delivered,1,Yes
PO4500001418,2025-06-30,2025-07-10,2025-07-10,SUP016,MAT100083,WH02,546,258.96,141392.16,Delivered,0,Yes
PO4500001419,2025-09-12,2025-09-18,2025-09-19,SUP018,MAT100057,WH01,535,281.38,150538.3,Delivered,1,Yes
PO4500001420,2026-05-15,2026-05-28,2026-05-29,SUP006,MAT100023,WH01,501,448.73,224813.73,Delivered,1,Yes
PO4500001421,2025-11-08,2025-12-11,2025-12-11,SUP022,MAT100069,WH01,370,575.91,213086.7,Delivered,0,Yes
PO4500001422,2025-08-26,2025-09-06,2025-09-07,SUP004,MAT100068,WH02,332,291.41,96748.12,Delivered,1,Yes
PO4500001423,2025-08-04,2025-08-17,2025-08-15,SUP010,MAT100099,WH02,351,144.97,50884.47,Delivered,0,Yes
PO4500001424,2025-06-10,2025-06-23,2025-06-24,SUP006,MAT100101,WH02,505,589.87,297884.35,Delivered,1,Yes
PO4500001425,2025-08-23,2025-08-30,2025-09-15,SUP009,MAT100040,WH02,330,336.86,111163.8,Late,16,Yes
PO4500001426,2025-11-19,2025-11-22,2025-11-22,SUP024,MAT100054,WH01,596,357.22,212903.12,Delivered,0,Yes
PO4500001427,2025-02-26,2025-03-16,2025-03-28,SUP013,MAT100099,WH02,163,877.61,143050.43,Late,12,No
PO4500001428,2025-07-27,2025-08-28,2025-08-27,SUP023,MAT100004,WH02,321,750.13,240791.73,Delivered,0,Yes
PO4500001429,2025-11-30,2025-12-18,2025-12-16,SUP013,MAT100057,WH02,240,557.71,133850.4,Delivered,0,Yes
PO4500001430,2025-06-14,2025-06-29,2025-06-29,SUP008,MAT100006,WH03,501,857.08,429397.08,Delivered,0,Yes
PO4500001431,2026-05-14,2026-06-15,2026-06-16,SUP023,MAT100008,WH03,404,58.09,23468.36,Delivered,1,Yes
PO4500001432,2026-01-14,2026-01-20,2026-01-19,SUP018,MAT100113,WH03,133,427.3,56830.9,Delivered,0,Yes
PO4500001433,2026-02-28,2026-03-03,2026-03-01,SUP024,MAT100072,WH01,326,518.81,169132.06,Delivered,0,Yes
PO4500001434,2025-09-24,2025-10-24,2025-10-23,SUP011,MAT100099,WH01,42,130.72,5490.24,Delivered,0,Yes
PO4500001435,2025-11-18,2025-12-20,2026-01-01,SUP023,MAT100028,WH01,476,673.81,320733.56,Late,12,Yes
PO4500001436,2026-04-17,2026-05-02,2026-04-30,SUP008,MAT100096,WH01,285,233.55,66561.75,Delivered,0,Yes
PO4500001437,2026-02-25,2026-03-30,2026-03-30,SUP021,MAT100008,WH03,69,749.35,51705.15,Delivered,0,Yes
PO4500001438,2026-03-24,2026-04-30,2026-05-17,SUP019,MAT100063,WH02,354,712.17,252108.18,Late,17,Yes
PO4500001439,2025-03-10,2025-04-12,2025-04-13,SUP021,MAT100100,WH01,114,876.93,99970.02,Delivered,1,Yes
PO4500001440,2025-03-31,2025-04-09,2025-04-09,SUP017,MAT100099,WH03,215,677.96,145761.4,Delivered,0,Yes
PO4500001441,2026-04-22,2026-04-29,2026-04-27,SUP009,MAT100083,WH03,358,70.36,25188.88,Delivered,0,Yes
PO4500001442,2026-03-19,2026-03-28,2026-04-10,SUP017,MAT100107,WH02,320,10.69,3420.8,Late,13,No
PO4500001443,2025-11-27,2025-12-12,2025-12-11,SUP008,MAT100099,WH02,248,528.02,130948.96,Delivered,0,Yes
PO4500001444,2025-07-25,2025-08-27,2025-08-28,SUP021,MAT100092,WH03,383,804.45,308104.35,Delivered,1,Yes
PO4500001445,2025-07-31,2025-09-01,2025-08-29,SUP005,MAT100109,WH01,46,482.41,22190.86,Delivered,0,Yes
PO4500001446,2025-12-23,2025-12-29,2026-01-09,SUP018,MAT100085,WH01,342,835.98,285905.16,Late,11,Yes
PO4500001447,2026-03-11,2026-03-24,2026-04-01,SUP006,MAT100004,WH01,242,696.25,168492.5,Late,8,Yes
PO4500001448,2025-05-07,2025-05-25,2025-05-25,SUP015,MAT100096,WH03,46,402.34,18507.64,Delivered,0,Yes
PO4500001449,2026-04-03,2026-04-17,2026-04-15,SUP002,MAT100076,WH01,230,695.03,159856.9,Delivered,0,Yes
PO4500001450,2026-06-03,2026-06-16,2026-07-03,SUP006,MAT100027,WH01,144,150.78,21712.32,Open,17,Yes
PO4500001451,2026-01-02,2026-01-05,2026-01-04,SUP024,MAT100012,WH03,445,175.93,78288.85,Delivered,0,Yes
PO4500001452,2026-06-05,2026-06-12,2026-06-12,SUP009,MAT100103,WH02,36,11.49,413.64,Delivered,0,Yes
PO4500001453,2025-12-30,2026-01-10,2026-01-09,SUP004,MAT100109,WH03,86,393.56,33846.16,Delivered,0,Yes
PO4500001454,2025-03-28,2025-04-29,2025-04-29,SUP023,MAT100036,WH03,502,19.19,9633.38,Delivered,0,Yes
PO4500001455,2025-02-16,2025-03-18,2025-03-16,SUP011,MAT100017,WH03,201,510.3,102570.3,Delivered,0,Yes
PO4500001456,2026-04-27,2026-05-29,2026-05-26,SUP023,MAT100085,WH02,234,780.38,182608.92,Delivered,0,Yes
PO4500001457,2025-06-11,2025-06-22,2025-06-20,SUP014,MAT100095,WH03,551,868.94,478785.94,Delivered,0,Yes
PO4500001458,2025-06-16,2025-06-27,2025-06-25,SUP004,MAT100048,WH02,333,366.27,121967.91,Delivered,0,Yes
PO4500001459,2025-01-27,2025-03-01,2025-03-01,SUP001,MAT100019,WH02,55,662.78,36452.9,Delivered,0,No
PO4500001460,2025-06-23,2025-07-11,2025-07-08,SUP013,MAT100012,WH02,377,807.98,304608.46,Delivered,0,Yes
PO4500001461,2026-05-03,2026-05-14,2026-05-14,SUP004,MAT100110,WH03,569,399.17,227127.73,Delivered,0,Yes
PO4500001462,2025-11-15,2025-12-18,2025-12-17,SUP001,MAT100070,WH02,151,293.97,44389.47,Delivered,0,Yes
PO4500001463,2025-04-09,2025-05-12,2025-05-13,SUP022,MAT100066,WH01,220,117.62,25876.4,Delivered,1,Yes
PO4500001464,2025-08-19,2025-09-20,2025-09-17,SUP005,MAT100079,WH01,433,257.66,111566.78,Delivered,0,Yes
PO4500001465,2025-07-09,2025-07-16,2025-07-15,SUP009,MAT100060,WH03,356,640.86,228146.16,Delivered,0,Yes
PO4500001466,2025-10-01,2025-10-10,2025-10-08,SUP017,MAT100085,WH01,355,382.71,135862.05,Delivered,0,Yes
PO4500001467,2026-01-30,2026-02-13,2026-02-11,SUP002,MAT100082,WH01,206,17.82,3670.92,Delivered,0,Yes
PO4500001468,2025-06-15,2025-06-30,2025-06-27,SUP008,MAT100045,WH01,512,438.04,224276.48,Delivered,0,Yes
PO4500001469,2026-02-20,2026-03-29,2026-03-27,SUP019,MAT100070,WH02,484,561.07,271557.88,Delivered,0,Yes
PO4500001470,2026-06-11,2026-06-18,2026-06-29,SUP009,MAT100104,WH02,210,233.48,49030.8,Late,11,Yes
PO4500001471,2025-04-09,2025-04-27,2025-04-26,SUP015,MAT100101,WH02,551,240.26,132383.26,Delivered,0,Yes
PO4500001472,2025-05-10,2025-06-12,2025-06-12,SUP001,MAT100092,WH02,133,112.65,14982.45,Delivered,0,Yes
PO4500001473,2025-11-11,2025-11-20,2025-11-21,SUP012,MAT100065,WH01,104,869.83,90462.32,Delivered,1,Yes
PO4500001474,2025-07-19,2025-07-28,2025-07-26,SUP017,MAT100096,WH02,37,182.82,6764.34,Delivered,0,Yes
PO4500001475,2025-02-18,2025-03-22,2025-03-21,SUP005,MAT100068,WH01,572,211.23,120823.56,Delivered,0,Yes
PO4500001476,2025-06-19,2025-06-30,2025-07-01,SUP004,MAT100097,WH03,251,759.7,190684.7,Delivered,1,Yes
PO4500001477,2026-03-11,2026-04-14,2026-04-13,SUP020,MAT100052,WH02,70,863.36,60435.2,Delivered,0,Yes
PO4500001478,2026-03-08,2026-03-17,2026-04-01,SUP017,MAT100039,WH01,349,126.83,44263.67,Late,15,Yes
PO4500001479,2025-11-16,2025-12-18,2025-12-19,SUP023,MAT100053,WH01,88,58.0,5104.0,Delivered,1,Yes
PO4500001480,2025-09-06,2025-09-19,2025-09-17,SUP006,MAT100025,WH01,449,354.94,159368.06,Delivered,0,Yes
PO4500001481,2025-08-20,2025-09-01,2025-09-10,SUP003,MAT100016,WH03,163,803.91,131037.33,Late,9,Yes
PO4500001482,2025-06-05,2025-07-08,2025-07-06,SUP022,MAT100002,WH03,302,685.72,207087.44,Delivered,0,Yes
PO4500001483,2025-04-16,2025-04-29,2025-04-30,SUP010,MAT100057,WH02,502,212.8,106825.6,Delivered,1,Yes
PO4500001484,2026-04-11,2026-04-17,2026-04-16,SUP018,MAT100006,WH02,298,854.79,254727.42,Delivered,0,Yes
PO4500001485,2025-04-26,2025-05-03,2025-05-03,SUP009,MAT100089,WH02,192,789.24,151534.08,Delivered,0,Yes
PO4500001486,2025-04-16,2025-05-01,2025-05-02,SUP008,MAT100109,WH03,391,220.96,86395.36,Delivered,1,Yes
PO4500001487,2026-03-19,2026-04-20,2026-04-17,SUP023,MAT100094,WH02,306,758.88,232217.28,Delivered,0,Yes
PO4500001488,2026-06-05,2026-07-08,2026-07-07,SUP021,MAT100013,WH03,385,79.37,30557.45,Open,0,Yes
PO4500001489,2026-05-22,2026-06-06,2026-06-06,SUP008,MAT100100,WH03,292,98.05,28630.6,Delivered,0,Yes
PO4500001490,2026-01-20,2026-02-23,2026-02-23,SUP020,MAT100076,WH03,63,543.49,34239.87,Delivered,0,Yes
PO4500001491,2025-04-08,2025-05-15,2025-05-13,SUP019,MAT100091,WH03,389,524.21,203917.69,Delivered,0,Yes
PO4500001492,2025-02-10,2025-02-28,2025-02-28,SUP013,MAT100067,WH01,491,518.14,254406.74,Delivered,0,Yes
PO4500001493,2026-03-19,2026-04-21,2026-04-18,SUP021,MAT100004,WH03,241,512.4,123488.4,Delivered,0,Yes
PO4500001494,2025-10-27,2025-11-07,2025-11-08,SUP004,MAT100033,WH02,487,765.24,372671.88,Late,1,Yes
PO4500001495,2025-12-27,2026-01-05,2026-01-13,SUP012,MAT100007,WH02,303,404.18,122466.54,Late,8,Yes
PO4500001496,2025-09-27,2025-10-30,2025-10-28,SUP021,MAT100111,WH03,234,504.84,118132.56,Delivered,0,Yes
PO4500001497,2026-02-15,2026-02-18,2026-02-16,SUP024,MAT100043,WH02,531,771.7,409772.7,Delivered,0,Yes
PO4500001498,2025-08-22,2025-08-25,2025-08-24,SUP024,MAT100012,WH03,123,823.18,101251.14,Delivered,0,Yes
PO4500001499,2026-05-25,2026-06-28,2026-06-28,SUP020,MAT100091,WH02,227,241.89,54909.03,Delivered,0,Yes
PO4500001500,2026-01-06,2026-01-24,2026-01-22,SUP015,MAT100025,WH03,350,19.25,6737.5,Delivered,0,Yes
PO4500001501,2025-10-31,2025-11-09,2025-11-10,SUP017,MAT100090,WH01,202,361.18,72958.36,Delivered,1,Yes
PO4500001502,2026-02-19,2026-03-03,2026-03-01,SUP003,MAT100051,WH01,368,481.88,177331.84,Delivered,0,Yes
PO4500001503,2025-10-28,2025-11-08,2025-11-05,SUP004,MAT100057,WH01,351,899.5,315724.5,Delivered,0,Yes
