ShipmentID,DeliveryID,ShipmentDate,CarrierID,CountryID,Incoterm,TransportMode,DistanceKm,WeightKg,Pallets,TransitDays,FreightCostEUR,SellerPaysFreight,OnTimeDelivery,Route
SHP900001278,DLV800001278,2026-06-09,CAR02,DK,CPT,Road,1000,2539.5,5,2,1015.29,Yes,Yes,FI-DK
SHP900001279,DLV800001279,2026-03-26,CAR05,FI,CPT,Air,250,4012.4,8,1,2845.91,Yes,Yes,FI-FI
SHP900001280,DLV800001280,2025-12-29,CAR07,US,CPT,Sea,7200,3789.5,9,24,3145.82,Yes,Yes,FI-US
SHP900001281,DLV800001281,2025-11-25,CAR07,NO,FCA,Sea,900,3671.1,8,6,0.0,No,No,FI-NO
SHP900001282,DLV800001282,2025-05-11,CAR05,DK,CIP,Air,1000,4234.5,7,5,5633.07,Yes,No,FI-DK
SHP900001283,DLV800001283,2025-03-21,CAR04,US,DAP,Road,7200,5775.2,12,11,4634.16,Yes,Yes,FI-US
SHP900001284,DLV800001284,2025-01-29,CAR02,NL,CIP,Road,1850,4556.0,9,4,1827.18,Yes,No,FI-NL
SHP900001285,DLV800001285,2025-08-14,CAR07,FI,CPT,Sea,250,4051.7,8,6,452.62,Yes,No,FI-FI
SHP900001286,DLV800001286,2025-04-01,CAR06,IT,DAP,Air,2900,2686.5,7,1,8836.68,Yes,Yes,FI-IT
SHP900001287,DLV800001287,2026-03-26,CAR07,ES,FCA,Sea,3500,2377.6,4,12,0.0,No,No,FI-ES
SHP900001288,DLV800001288,2025-12-20,CAR04,FI,CPT,Road,250,4580.8,11,1,818.88,Yes,Yes,FI-FI
SHP900001289,DLV800001289,2025-02-22,CAR08,IT,FCA,Sea,2900,6581.9,14,9,0.0,No,Yes,FI-IT
SHP900001290,DLV800001290,2025-06-18,CAR04,PL,CIP,Road,1450,1215.0,2,3,1009.9,Yes,No,FI-PL
SHP900001291,DLV800001291,2025-08-02,CAR08,IT,CPT,Sea,2900,4074.4,11,16,1222.87,Yes,No,FI-IT
SHP900001292,DLV800001292,2025-01-20,CAR07,IT,CPT,Sea,2900,5421.6,10,9,1614.3,Yes,Yes,FI-IT
SHP900001293,DLV800001293,2026-06-08,CAR04,CN,DAP,Road,7700,5514.6,10,12,4304.99,Yes,Yes,FI-CN
SHP900001294,DLV800001294,2026-02-26,CAR08,DK,EXW,Sea,1000,2020.4,3,11,0.0,No,No,FI-DK
SHP900001295,DLV800001295,2025-11-01,CAR05,DK,FCA,Air,1000,3100.1,6,1,0.0,No,Yes,FI-DK
SHP900001296,DLV800001296,2025-01-28,CAR06,FI,EXW,Air,250,5598.0,12,1,0.0,No,Yes,FI-FI
SHP900001297,DLV800001297,2026-05-28,CAR08,FR,EXW,Sea,2400,4255.4,9,14,0.0,No,No,FI-FR
SHP900001298,DLV800001298,2026-02-07,CAR04,NL,CPT,Road,1850,4525.1,7,3,1657.79,Yes,Yes,FI-NL
SHP900001299,DLV800001299,2025-08-13,CAR03,PL,CPT,Road,1450,2329.9,3,2,1095.73,Yes,Yes,FI-PL
SHP900001300,DLV800001300,2025-08-24,CAR06,SE,FCA,Air,650,6078.4,12,1,0.0,No,Yes,FI-SE
SHP900001301,DLV800001301,2025-10-29,CAR07,DE,CPT,Sea,1650,3233.1,5,7,969.73,Yes,Yes,FI-DE
SHP900001302,DLV800001302,2025-07-08,CAR02,US,CIP,Road,7200,4034.6,7,11,4995.75,Yes,Yes,FI-US
SHP900001303,DLV800001303,2025-03-08,CAR07,NL,DAP,Sea,1850,2217.6,4,8,844.1,Yes,No,FI-NL
SHP900001304,DLV800001304,2026-02-26,CAR03,NL,DAP,Road,1850,5371.9,15,3,1880.4,Yes,Yes,FI-NL
SHP900001305,DLV800001305,2025-01-11,CAR04,FR,DAP,Road,2400,5997.4,16,5,2245.41,Yes,No,FI-FR
SHP900001306,DLV800001306,2025-03-29,CAR01,NL,CPT,Road,1850,2634.5,4,3,1406.56,Yes,Yes,FI-NL
SHP900001307,DLV800001307,2025-08-11,CAR02,ES,CIP,Road,3500,3462.4,7,6,2553.23,Yes,No,FI-ES
SHP900001308,DLV800001308,2025-05-27,CAR05,US,DAP,Air,7200,150.4,1,4,20206.01,Yes,Yes,FI-US
SHP900001309,DLV800001309,2025-08-12,CAR07,ES,EXW,Sea,3500,6733.2,18,11,0.0,No,Yes,FI-ES
SHP900001310,DLV800001310,2025-08-03,CAR01,DE,CIP,Road,1650,2460.8,6,3,1332.24,Yes,Yes,FI-DE
SHP900001311,DLV800001311,2025-04-18,CAR01,IT,CPT,Road,2900,5054.1,9,4,2718.23,Yes,Yes,FI-IT
SHP900001312,DLV800001312,2026-03-13,CAR06,PL,DDP,Air,1450,365.0,1,1,4497.65,Yes,Yes,FI-PL
SHP900001313,DLV800001313,2025-08-19,CAR03,SE,DAP,Road,650,6127.5,12,1,1241.13,Yes,Yes,FI-SE
SHP900001314,DLV800001314,2025-06-02,CAR03,CN,FCA,Road,7700,4617.0,9,12,0.0,No,Yes,FI-CN
SHP900001315,DLV800001315,2026-01-31,CAR02,ES,DAP,Road,3500,2426.1,6,6,2100.99,Yes,No,FI-ES
SHP900001316,DLV800001316,2025-01-02,CAR04,FI,CIP,Road,250,5387.7,12,1,1004.83,Yes,Yes,FI-FI
SHP900001317,DLV800001317,2025-03-14,CAR01,PL,DAP,Road,1450,1934.0,4,2,1083.21,Yes,Yes,FI-PL
SHP900001318,DLV800001318,2026-02-17,CAR06,ES,EXW,Air,3500,1858.1,4,2,0.0,No,Yes,FI-ES
SHP900001319,DLV800001319,2025-12-18,CAR04,ES,CIP,Road,3500,2156.2,4,6,2488.67,Yes,No,FI-ES
SHP900001320,DLV800001320,2026-03-26,CAR06,DE,CPT,Air,1650,3195.4,5,1,6740.93,Yes,Yes,FI-DE
SHP900001321,DLV800001321,2025-04-05,CAR06,ES,FCA,Air,3500,890.5,1,7,0.0,No,No,FI-ES
SHP900001322,DLV800001322,2025-11-19,CAR07,US,DDP,Sea,7200,6702.5,18,27,3541.47,Yes,No,FI-US
SHP900001323,DLV800001323,2026-02-09,CAR03,PL,DAP,Road,1450,5661.2,12,2,1663.81,Yes,Yes,FI-PL
SHP900001324,DLV800001324,2025-02-16,CAR07,US,CIP,Sea,7200,5756.0,13,25,2807.46,Yes,No,FI-US
SHP900001325,DLV800001325,2025-07-30,CAR08,NL,DDP,Sea,1850,2401.2,5,7,1028.57,Yes,Yes,FI-NL
SHP900001326,DLV800001326,2026-06-15,CAR01,FI,CPT,Road,250,6691.9,18,2,1188.27,Yes,No,FI-FI
SHP900001327,DLV800001327,2025-08-19,CAR06,FI,DAP,Air,250,2619.1,5,1,2483.74,Yes,Yes,FI-FI
SHP900001328,DLV800001328,2025-05-31,CAR04,ES,CPT,Road,3500,6451.9,12,5,3300.6,Yes,Yes,FI-ES
SHP900001329,DLV800001329,2025-10-10,CAR04,CN,DAP,Road,7700,1580.4,3,12,5136.02,Yes,Yes,FI-CN
SHP900001330,DLV800001330,2026-05-04,CAR08,DK,DAP,Sea,1000,703.8,2,5,576.56,Yes,Yes,FI-DK
SHP900001331,DLV800001331,2026-05-14,CAR04,NO,EXW,Road,900,5634.0,10,3,0.0,No,No,FI-NO
SHP900001332,DLV800001332,2026-02-20,CAR05,NO,EXW,Air,900,3330.1,5,8,0.0,No,No,FI-NO
SHP900001333,DLV800001333,2025-10-30,CAR03,NL,CPT,Road,1850,1069.2,2,3,1407.26,Yes,Yes,FI-NL
SHP900001334,DLV800001334,2025-04-29,CAR06,NO,FCA,Air,900,2374.8,6,1,0.0,No,Yes,FI-NO
SHP900001335,DLV800001335,2026-04-27,CAR03,CN,DAP,Road,7700,6408.1,11,12,5309.96,Yes,Yes,FI-CN
SHP900001336,DLV800001336,2026-05-24,CAR08,IT,CPT,Sea,2900,533.6,1,9,1069.99,Yes,Yes,FI-IT
SHP900001337,DLV800001337,2025-04-13,CAR06,PL,CIP,Air,1450,270.2,1,1,4698.51,Yes,Yes,FI-PL
SHP900001338,DLV800001338,2025-09-25,CAR05,SE,CIP,Air,650,6456.2,14,1,5955.22,Yes,Yes,FI-SE
SHP900001339,DLV800001339,2025-12-23,CAR07,ES,DDP,Sea,3500,4794.2,10,11,1583.09,Yes,Yes,FI-ES
SHP900001340,DLV800001340,2026-04-05,CAR05,DK,CIP,Air,1000,5231.8,8,2,5582.57,Yes,No,FI-DK
SHP900001341,DLV800001341,2026-05-21,CAR05,DE,CIP,Air,1650,5143.6,10,1,6530.25,Yes,Yes,FI-DE
SHP900001342,DLV800001342,2025-05-13,CAR07,FR,EXW,Sea,2400,3076.6,5,9,0.0,No,Yes,FI-FR
SHP900001343,DLV800001343,2025-10-18,CAR03,IT,CPT,Road,2900,1626.9,3,4,1800.22,Yes,Yes,FI-IT
SHP900001344,DLV800001344,2026-04-05,CAR08,FI,EXW,Sea,250,3259.4,6,5,0.0,No,Yes,FI-FI
SHP900001345,DLV800001345,2026-04-15,CAR08,CN,CPT,Sea,7700,2833.5,8,27,3626.85,Yes,No,FI-CN
SHP900001346,DLV800001346,2025-06-07,CAR03,PL,FCA,Road,1450,4079.8,6,2,0.0,No,Yes,FI-PL
SHP900001347,DLV800001347,2025-06-14,CAR07,IT,DAP,Sea,2900,5539.4,10,9,1421.76,Yes,Yes,FI-IT
SHP900001348,DLV800001348,2025-12-30,CAR05,FI,CIP,Air,250,6303.9,13,8,5422.12,Yes,No,FI-FI
SHP900001349,DLV800001349,2025-08-25,CAR05,FI,CPT,Air,250,3661.7,6,1,3300.39,Yes,Yes,FI-FI
SHP900001350,DLV800001350,2026-06-15,CAR02,IT,FCA,Road,2900,854.9,1,11,0.0,No,No,FI-IT
SHP900001351,DLV800001351,2025-03-28,CAR04,CN,CIP,Road,7700,5531.3,13,12,5934.14,Yes,Yes,FI-CN
SHP900001352,DLV800001352,2025-12-08,CAR02,SE,CPT,Road,650,4021.8,9,1,840.71,Yes,Yes,FI-SE
SHP900001353,DLV800001353,2025-07-21,CAR08,DK,CPT,Sea,1000,4046.1,10,6,743.52,Yes,No,FI-DK
SHP900001354,DLV800001354,2026-01-05,CAR08,PL,CPT,Sea,1450,652.4,1,6,685.1,Yes,No,FI-PL
SHP900001355,DLV800001355,2025-01-20,CAR06,ES,FCA,Air,3500,1368.2,2,2,0.0,No,Yes,FI-ES
SHP900001356,DLV800001356,2025-04-25,CAR08,FI,DAP,Sea,250,770.6,2,6,270.35,Yes,No,FI-FI
SHP900001357,DLV800001357,2025-07-19,CAR05,DE,FCA,Air,1650,6950.0,12,9,0.0,No,No,FI-DE
SHP900001358,DLV800001358,2026-02-07,CAR01,SE,DAP,Road,650,159.3,1,2,592.6,Yes,No,FI-SE
SHP900001359,DLV800001359,2026-05-06,CAR02,US,CPT,Road,7200,3248.7,8,11,4506.64,Yes,Yes,FI-US
SHP900001360,DLV800001360,2025-07-03,CAR07,FI,EXW,Sea,250,2565.9,4,6,0.0,No,No,FI-FI
SHP900001361,DLV800001361,2025-09-28,CAR08,ES,DDP,Sea,3500,2567.3,4,12,1537.72,Yes,No,FI-ES
SHP900001362,DLV800001362,2026-05-12,CAR03,DK,CIP,Road,1000,698.2,1,2,819.04,Yes,Yes,FI-DK
SHP900001363,DLV800001363,2026-02-27,CAR03,DK,CIP,Road,1000,4824.4,7,3,1361.75,Yes,No,FI-DK
SHP900001364,DLV800001364,2025-12-13,CAR02,PL,EXW,Road,1450,2074.6,5,2,0.0,No,Yes,FI-PL
SHP900001365,DLV800001365,2026-02-22,CAR04,CN,DDP,Road,7700,3445.3,5,13,5151.1,Yes,No,FI-CN
SHP900001366,DLV800001366,2025-09-25,CAR07,NL,DAP,Sea,1850,4442.1,6,8,1205.96,Yes,No,FI-NL
SHP900001367,DLV800001367,2025-08-30,CAR06,NL,DAP,Air,1850,934.1,3,1,5497.15,Yes,Yes,FI-NL
SHP900001368,DLV800001368,2025-01-01,CAR08,FR,FCA,Sea,2400,1833.1,3,10,0.0,No,No,FI-FR
SHP900001369,DLV800001369,2025-12-21,CAR08,DK,DAP,Sea,1000,3738.7,9,5,753.87,Yes,Yes,FI-DK
SHP900001370,DLV800001370,2025-05-02,CAR04,PL,FCA,Road,1450,4885.5,11,3,0.0,No,No,FI-PL
SHP900001371,DLV800001371,2025-08-02,CAR08,FI,FCA,Sea,250,1552.4,2,10,0.0,No,No,FI-FI
SHP900001372,DLV800001372,2025-11-17,CAR05,CN,DDP,Air,7700,3180.1,6,4,19654.15,Yes,Yes,FI-CN
SHP900001373,DLV800001373,2026-03-11,CAR07,DE,CPT,Sea,1650,5959.8,9,8,1321.0,Yes,No,FI-DE
SHP900001374,DLV800001374,2025-12-05,CAR08,DK,FCA,Sea,1000,402.0,1,5,0.0,No,Yes,FI-DK
SHP900001375,DLV800001375,2026-05-05,CAR08,NO,FCA,Sea,900,4155.5,8,5,0.0,No,Yes,FI-NO
SHP900001376,DLV800001376,2025-07-19,CAR08,ES,FCA,Sea,3500,6229.4,12,12,0.0,No,No,FI-ES
SHP900001377,DLV800001377,2026-04-25,CAR06,US,CPT,Air,7200,4690.7,8,4,22777.32,Yes,Yes,FI-US
SHP900001378,DLV800001378,2026-04-23,CAR01,PL,FCA,Road,1450,3381.8,6,3,0.0,No,No,FI-PL
SHP900001379,DLV800001379,2025-07-04,CAR02,CN,DDP,Road,7700,917.8,2,13,4191.62,Yes,No,FI-CN
SHP900001380,DLV800001380,2025-04-13,CAR05,ES,DDP,Air,3500,92.6,1,2,9500.09,Yes,Yes,FI-ES
SHP900001381,DLV800001381,2025-02-11,CAR08,FI,CPT,Sea,250,1893.3,4,11,374.27,Yes,No,FI-FI
SHP900001382,DLV800001382,2025-11-01,CAR04,IT,DAP,Road,2900,1619.1,3,4,2136.63,Yes,Yes,FI-IT
SHP900001383,DLV800001383,2025-11-30,CAR04,FR,CPT,Road,2400,3370.1,6,4,1964.33,Yes,Yes,FI-FR
SHP900001384,DLV800001384,2026-06-01,CAR02,DK,DAP,Road,1000,3462.4,7,3,1206.13,Yes,No,FI-DK
SHP900001385,DLV800001385,2025-09-30,CAR05,IT,DDP,Air,2900,6802.9,19,1,12179.52,Yes,Yes,FI-IT
SHP900001386,DLV800001386,2025-12-15,CAR07,NL,EXW,Sea,1850,5838.8,10,7,0.0,No,Yes,FI-NL
SHP900001387,DLV800001387,2025-08-12,CAR07,NO,FCA,Sea,900,1875.2,5,8,0.0,No,No,FI-NO
SHP900001388,DLV800001388,2025-04-28,CAR01,DK,FCA,Road,1000,209.5,1,2,0.0,No,Yes,FI-DK
SHP900001389,DLV800001389,2025-11-30,CAR06,US,CPT,Air,7200,4907.5,8,4,22953.56,Yes,Yes,FI-US
SHP900001390,DLV800001390,2025-02-23,CAR03,PL,DAP,Road,1450,6369.5,14,2,1741.95,Yes,Yes,FI-PL
SHP900001391,DLV800001391,2026-06-10,CAR08,CN,CPT,Sea,7700,5685.1,8,27,2955.37,Yes,No,FI-CN
SHP900001392,DLV800001392,2025-11-30,CAR06,CN,DAP,Air,7700,3417.6,5,4,19635.96,Yes,Yes,FI-CN
SHP900001393,DLV800001393,2025-10-07,CAR03,IT,CPT,Road,2900,2575.0,5,4,2017.08,Yes,Yes,FI-IT
SHP900001394,DLV800001394,2025-12-08,CAR02,IT,CPT,Road,2900,5095.2,8,4,2244.81,Yes,Yes,FI-IT
SHP900001395,DLV800001395,2026-04-06,CAR05,DE,DAP,Air,1650,3602.1,8,1,7283.63,Yes,Yes,FI-DE
SHP900001396,DLV800001396,2026-06-02,CAR06,CN,DAP,Air,7700,1684.2,4,4,20614.98,Yes,Yes,FI-CN
SHP900001397,DLV800001397,2025-12-22,CAR06,PL,CPT,Air,1450,572.3,2,1,4947.35,Yes,Yes,FI-PL
SHP900001398,DLV800001398,2025-12-01,CAR03,NO,FCA,Road,900,2623.6,4,2,0.0,No,No,FI-NO
SHP900001399,DLV800001399,2025-04-29,CAR05,NL,DAP,Air,1850,5691.3,13,2,8672.49,Yes,No,FI-NL
SHP900001400,DLV800001400,2025-03-02,CAR01,ES,EXW,Road,3500,3997.3,7,5,0.0,No,Yes,FI-ES
